run_id,hour_index,timestamp,generator_row,generator_uid,bus,online,adjustable_active_power,target_pg_mw,pg_mw,pg_deviation_mw,pmin_mw,pmax_mw,qg_mvar,qmin_mvar,qmax_mvar,source_vg_pu,output_vg_pu,optimized_bus_vm_pu
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,119,101_PV_4,101,true,false,0,0,0,0,0,0,0,0,1.0468,1.0276080382591506,1.0276080382591506
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,120,103_PV_1,103,true,false,0,0,0,0,0,0,0,0,1,1.0365289543507485,1.0365289543507485
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,121,119_PV_1,119,true,false,0,0,0,0,0,0,0,0,1,1.0231408656209695,1.0231408656209695
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,122,308_RTPV_1,308,true,false,0,0,0,0,0,0,0,0,1,0.99140760306185627,0.99140760306185627
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,123,313_RTPV_1,313,true,false,0,0,0,0,0,0,0,0,1,1.0154513068681943,1.0154513068681943
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,124,313_RTPV_2,313,true,false,0,0,0,0,0,0,0,0,1,1.0154513068681943,1.0154513068681943
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,125,313_RTPV_3,313,true,false,0,0,0,0,0,0,0,0,1,1.0154513068681943,1.0154513068681943
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,126,313_RTPV_4,313,true,false,0,0,0,0,0,0,0,0,1,1.0154513068681943,1.0154513068681943
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,127,313_RTPV_5,313,true,false,0,0,0,0,0,0,0,0,1,1.0154513068681943,1.0154513068681943
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,128,313_RTPV_6,313,true,false,0,0,0,0,0,0,0,0,1,1.0154513068681943,1.0154513068681943
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,129,313_RTPV_7,313,true,false,0,0,0,0,0,0,0,0,1,1.0154513068681943,1.0154513068681943
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,130,313_RTPV_8,313,true,false,0,0,0,0,0,0,0,0,1,1.0154513068681943,1.0154513068681943
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,131,313_RTPV_9,313,true,false,0,0,0,0,0,0,0,0,1,1.0154513068681943,1.0154513068681943
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,132,313_RTPV_10,313,true,false,0,0,0,0,0,0,0,0,1,1.0154513068681943,1.0154513068681943
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,133,313_RTPV_11,313,true,false,0,0,0,0,0,0,0,0,1,1.0154513068681943,1.0154513068681943
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,134,313_RTPV_12,313,true,false,0,0,0,0,0,0,0,0,1,1.0154513068681943,1.0154513068681943
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,135,320_RTPV_1,320,true,false,0,0,0,0,0,0,0,0,1,1.0260338506689812,1.0260338506689812
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,136,320_RTPV_2,320,true,false,0,0,0,0,0,0,0,0,1,1.0260338506689812,1.0260338506689812
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,137,320_RTPV_3,320,true,false,0,0,0,0,0,0,0,0,1,1.0260338506689812,1.0260338506689812
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,138,313_RTPV_13,313,true,false,0,0,0,0,0,0,0,0,1,1.0154513068681943,1.0154513068681943
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,139,320_RTPV_4,320,true,false,0,0,0,0,0,0,0,0,1,1.0260338506689812,1.0260338506689812
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,140,320_RTPV_5,320,true,false,0,0,0,0,0,0,0,0,1,1.0260338506689812,1.0260338506689812
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,141,118_RTPV_1,118,true,false,0,0,0,0,0,0,0,0,1,1.0471619503145673,1.0471619503145673
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,142,118_RTPV_2,118,true,false,0,0,0,0,0,0,0,0,1,1.0471619503145673,1.0471619503145673
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,143,118_RTPV_3,118,true,false,0,0,0,0,0,0,0,0,1,1.0471619503145673,1.0471619503145673
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,144,118_RTPV_4,118,true,false,0,0,0,0,0,0,0,0,1,1.0471619503145673,1.0471619503145673
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,145,118_RTPV_5,118,true,false,0,0,0,0,0,0,0,0,1,1.0471619503145673,1.0471619503145673
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,146,118_RTPV_6,118,true,false,0,0,0,0,0,0,0,0,1,1.0471619503145673,1.0471619503145673
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,147,320_RTPV_6,320,true,false,0,0,0,0,0,0,0,0,1,1.0260338506689812,1.0260338506689812
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,148,118_RTPV_7,118,true,false,0,0,0,0,0,0,0,0,1,1.0471619503145673,1.0471619503145673
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,149,118_RTPV_8,118,true,false,0,0,0,0,0,0,0,0,1,1.0471619503145673,1.0471619503145673
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,150,118_RTPV_9,118,true,false,0,0,0,0,0,0,0,0,1,1.0471619503145673,1.0471619503145673
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,151,118_RTPV_10,118,true,false,0,0,0,0,0,0,0,0,1,1.0471619503145673,1.0471619503145673
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,152,213_RTPV_1,213,true,false,0,0,0,0,0,0,0,0,1,1.0156521852114593,1.0156521852114593
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,153,309_WIND_1,309,true,false,142.80000000000001,142.80000000000001,0,142.80000000000001,142.80000000000001,0,0,0,1,1.0293104608050405,1.0293104608050405
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,154,317_WIND_1,317,true,false,665.050866735,665.050866735,0,665.050866735,665.050866735,0,0,0,1,1.0355217339772094,1.0355217339772094
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,155,303_WIND_1,303,true,false,480.80000000000001,480.80000000000001,0,480.80000000000001,480.80000000000001,0,0,0,1,1.053383731593728,1.053383731593728
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,156,122_WIND_1,122,true,false,599.79999999999995,599.79999999999995,0,599.79999999999995,599.79999999999995,0,0,0,1.05,1.0600000098167115,1.0600000098167115
voltage_plus_0p01_source,0,2020-01-01T00:00:00+00:00,157,313_STORAGE_1,313,false,false,0,0,0,0,0,0,0,0,1,1,1.0154513068681943
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,0,101_CT_1,101,false,false,0,0,0,0,0,0,0,10,1.0468,1.0468,0.97949634699475574
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,1,101_CT_2,101,false,false,0,0,0,0,0,0,0,10,1.0468,1.0468,0.97949634699475574
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,2,101_STEAM_3,101,true,true,30,38.974415169976446,8.9744151699764458,30,76,-12.945034677434444,-25,30,1.0468,0.97949634699475574,0.97949634699475574
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,3,101_STEAM_4,101,true,true,30,38.974415169976446,8.9744151699764458,30,76,-12.945034677434444,-25,30,1.0468,0.97949634699475574,0.97949634699475574
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,4,102_CT_1,102,false,false,0,0,0,0,0,0,0,10,1.0467,1.0467,0.97959120258295551
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,5,102_CT_2,102,false,false,0,0,0,0,0,0,0,10,1.0467,1.0467,0.97959120258295551
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,6,102_STEAM_3,102,true,true,30,38.975985554312437,8.9759855543124374,30,76,-14.39896858552868,-25,30,1.0467,0.97959120258295551,0.97959120258295551
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,7,102_STEAM_4,102,true,true,30,38.975985554312437,8.9759855543124374,30,76,-14.39896858552868,-25,30,1.0467,0.97959120258295551,0.97959120258295551
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,8,107_CC_1,107,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,0.96013364384933764
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,9,113_CT_1,113,false,false,0,0,0,0,0,0,-15,19,1.0347,1.0347,0.95532235783388497
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,10,113_CT_2,113,false,false,0,0,0,0,0,0,-15,19,1.0347,1.0347,0.95532235783388497
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,11,113_CT_3,113,false,false,0,0,0,0,0,0,-15,19,1.0347,1.0347,0.95532235783388497
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,12,113_CT_4,113,false,false,0,0,0,0,0,0,-15,19,1.0347,1.0347,0.95532235783388497
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,13,115_STEAM_1,115,false,false,0,0,0,0,0,0,0,6,1.0427999999999999,1.0427999999999999,0.95086295677169153
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,14,115_STEAM_2,115,false,false,0,0,0,0,0,0,0,6,1.0427999999999999,1.0427999999999999,0.95086295677169153
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,15,115_STEAM_3,115,true,true,62,71.217049012673982,9.2170490126739821,62,155,20.448761688961287,-50,80,1.0427999999999999,0.95086295677169153,0.95086295677169153
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,16,116_STEAM_1,116,false,false,0,0,0,0,0,0,-50,80,1.0461,1.0461,0.94451600621098808
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,17,118_CC_1,118,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,0.95969682647785293
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,18,123_STEAM_2,123,true,true,62,70.977286571796,8.9772865717960002,62,155,-49.999861423805896,-50,80,1.05,0.94356801375227906,0.94356801375227906
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,19,123_STEAM_3,123,true,true,140,148.97728657214236,8.9772865721423614,140,350,-24.999861318373988,-25,150,1.05,0.94356801375227906,0.94356801375227906
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,20,123_CT_1,123,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,0.94356801375227906
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,21,123_CT_4,123,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,0.94356801375227906
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,22,123_CT_5,123,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,0.94356801375227906
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,23,201_CT_1,201,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0257539854252269
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,24,201_CT_2,201,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0257539854252269
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,25,201_STEAM_3,201,false,false,0,0,0,0,0,0,-25,30,1.05,1.05,1.0257539854252269
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,26,202_CT_1,202,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0253983479961608
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,27,202_CT_2,202,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0253983479961608
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,28,202_STEAM_3,202,true,true,30,38.926710706109063,8.9267107061090627,30,76,-22.044707244301783,-25,30,1.05,1.0253983479961608,1.0253983479961608
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,29,202_STEAM_4,202,true,true,30,38.926710706109063,8.9267107061090627,30,76,-22.044707244301783,-25,30,1.05,1.0253983479961608,1.0253983479961608
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,30,207_CT_1,207,false,false,0,0,0,0,0,0,-15,19,0.96989999999999998,0.96989999999999998,0.98661251514673054
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,31,207_CT_2,207,false,false,0,0,0,0,0,0,-15,19,0.96989999999999998,0.96989999999999998,0.98661251514673054
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,32,213_CC_3,213,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0221658325288441
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,33,213_CT_1,213,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0221658325288441
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,34,213_CT_2,213,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0221658325288441
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,35,215_CT_4,215,false,false,0,0,0,0,0,0,-15,19,1.0437000000000001,1.0437000000000001,0.97331683472560393
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,36,215_CT_5,215,false,false,0,0,0,0,0,0,-15,19,1.0437000000000001,1.0437000000000001,0.97331683472560393
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,37,216_STEAM_1,216,true,true,62,70.753025349866761,8.7530253498667605,62,155,-2.2749376379738173,-50,80,1.0472999999999999,0.98682192455766471,0.98682192455766471
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,38,218_CC_1,218,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,0.97010028966684725
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,39,221_CC_1,221,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,0.97297708388658566
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,40,223_STEAM_1,223,true,true,62,70.143070808698553,8.1430708086985533,62,155,60.586126222377011,-50,80,1.05,1.0600000098086311,1.0600000098086311
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,41,223_STEAM_2,223,true,true,62,70.143070808698553,8.1430708086985533,62,155,60.586126222377011,-50,80,1.05,1.0600000098086311,1.0600000098086311
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,42,223_STEAM_3,223,true,true,140,148.1430708090401,8.1430708090400969,140,350,129.56538979449564,-25,150,1.05,1.0600000098086311,1.0600000098086311
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,43,223_CT_4,223,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0600000098086311
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,44,223_CT_5,223,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0600000098086311
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,45,223_CT_6,223,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0600000098086311
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,46,301_CT_1,301,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0085036935393799
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,47,301_CT_2,301,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0085036935393799
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,48,301_CT_3,301,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0085036935393799
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,49,301_CT_4,301,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0085036935393799
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,50,302_CT_1,302,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0090652652195833
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,51,302_CT_2,302,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0090652652195833
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,52,302_CT_3,302,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0090652652195833
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,53,302_CT_4,302,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0090652652195833
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,54,307_CT_1,307,false,false,0,0,0,0,0,0,-15,19,0.95679999999999998,0.95679999999999998,0.94076669531631496
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,55,307_CT_2,307,false,false,0,0,0,0,0,0,-15,19,0.95679999999999998,0.95679999999999998,0.94076669531631496
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,56,313_CC_1,313,false,false,0,0,0,0,0,0,-25,150,1.0349999999999999,1.0349999999999999,0.98108900206334115
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,57,315_STEAM_1,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.0122667485806831
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,58,315_STEAM_2,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.0122667485806831
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,59,315_STEAM_3,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.0122667485806831
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,60,315_STEAM_4,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.0122667485806831
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,61,315_STEAM_5,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.0122667485806831
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,62,315_CT_6,315,false,false,0,0,0,0,0,0,-15,19,1.0422,1.0422,1.0122667485806831
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,63,315_CT_7,315,false,false,0,0,0,0,0,0,-15,19,1.0422,1.0422,1.0122667485806831
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,64,315_CT_8,315,false,false,0,0,0,0,0,0,0,60,1.0422,1.0422,1.0122667485806831
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,65,316_STEAM_1,316,true,true,62,69.087917947874175,7.0879179478741747,62,155,0.29681686454264811,-50,80,1.0448999999999999,1.0068033644009045,1.0068033644009045
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,66,318_CC_1,318,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0251980604597573
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,67,321_CC_1,321,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0266506236990971
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,68,322_CT_5,322,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0600000097469309
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,69,322_CT_6,322,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0600000097469309
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,70,323_CC_1,323,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,0.98913040565525023
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,71,323_CC_2,323,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,0.98913040565525023
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,72,114_SYNC_COND_1,114,true,false,0,0,0,0,0,-4.7095186753133884,-50,200,1.0441,0.9399999908317318,0.9399999908317318
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,73,121_NUCLEAR_1,121,true,true,400,400.00000000458436,4.5843648877053056e-09,396,400,64.347638888567147,-50,200,1.05,0.96837465294793257,0.96837465294793257
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,74,122_HYDRO_1,122,true,false,3.7999999999999998,3.7999999999999998,0,3.7999999999999998,3.7999999999999998,15.999999229963587,-10,16,1.05,1.010821619156232,1.010821619156232
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,75,122_HYDRO_2,122,true,false,3.7999999999999998,3.7999999999999998,0,3.7999999999999998,3.7999999999999998,15.999999229963587,-10,16,1.05,1.010821619156232,1.010821619156232
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,76,122_HYDRO_3,122,true,false,3.7999999999999998,3.7999999999999998,0,3.7999999999999998,3.7999999999999998,15.999999229963587,-10,16,1.05,1.010821619156232,1.010821619156232
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,77,122_HYDRO_4,122,true,false,3.7999999999999998,3.7999999999999998,0,3.7999999999999998,3.7999999999999998,15.999999229963587,-10,16,1.05,1.010821619156232,1.010821619156232
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,78,122_HYDRO_5,122,true,false,3.7999999999999998,3.7999999999999998,0,3.7999999999999998,3.7999999999999998,15.999999229963587,-10,16,1.05,1.010821619156232,1.010821619156232
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,79,122_HYDRO_6,122,true,false,3.7999999999999998,3.7999999999999998,0,3.7999999999999998,3.7999999999999998,15.999999229963587,-10,16,1.05,1.010821619156232,1.010821619156232
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,80,201_HYDRO_4,201,true,false,9.5,9.5,0,9.5,9.5,-9.999993165179939,-10,16,1.05,1.0257539854252269,1.0257539854252269
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,81,214_SYNC_COND_1,214,true,false,0,0,0,0,0,-1.1029751501289944,-50,200,1.05,0.99629003674947403,0.99629003674947403
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,82,215_HYDRO_1,215,true,false,9.5,9.5,0,9.5,9.5,-9.9998833564728002,-10,16,1.0437000000000001,0.97331683472560393,0.97331683472560393
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,83,215_HYDRO_2,215,true,false,9.5,9.5,0,9.5,9.5,-9.9998833564728002,-10,16,1.0437000000000001,0.97331683472560393,0.97331683472560393
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,84,215_HYDRO_3,215,true,false,9.5,9.5,0,9.5,9.5,-9.9998833564728002,-10,16,1.0437000000000001,0.97331683472560393,0.97331683472560393
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,85,222_HYDRO_1,222,true,false,9.5,9.5,0,9.5,9.5,-3.9457271957478572,-10,16,1.05,0.97290480777148514,0.97290480777148514
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,86,222_HYDRO_2,222,true,false,9.5,9.5,0,9.5,9.5,-3.9457271957478577,-10,16,1.05,0.97290480777148514,0.97290480777148514
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,87,222_HYDRO_3,222,true,false,9.5,9.5,0,9.5,9.5,-3.9457271957478581,-10,16,1.05,0.97290480777148514,0.97290480777148514
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,88,222_HYDRO_4,222,true,false,9.5,9.5,0,9.5,9.5,-3.9457271957478581,-10,16,1.05,0.97290480777148514,0.97290480777148514
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,89,222_HYDRO_5,222,true,false,9.5,9.5,0,9.5,9.5,-3.9457271957478581,-10,16,1.05,0.97290480777148514,0.97290480777148514
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,90,222_HYDRO_6,222,true,false,9.5,9.5,0,9.5,9.5,-3.9457271957478581,-10,16,1.05,0.97290480777148514,0.97290480777148514
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,91,314_SYNC_COND_1,314,true,false,0,0,0,0,0,-49.999999954079691,-50,200,1.05,0.97505246316373917,0.97505246316373917
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,92,322_HYDRO_1,322,true,false,20.300000000000001,20.300000000000001,0,20.300000000000001,20.300000000000001,13.573586880465916,-10,16,1.05,1.0600000097469309,1.0600000097469309
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,93,322_HYDRO_2,322,true,false,20.300000000000001,20.300000000000001,0,20.300000000000001,20.300000000000001,13.573586880465916,-10,16,1.05,1.0600000097469309,1.0600000097469309
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,94,322_HYDRO_3,322,true,false,20.300000000000001,20.300000000000001,0,20.300000000000001,20.300000000000001,13.573586880465916,-10,16,1.05,1.0600000097469309,1.0600000097469309
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,95,322_HYDRO_4,322,true,false,20.300000000000001,20.300000000000001,0,20.300000000000001,20.300000000000001,13.573586880465916,-10,16,1.05,1.0600000097469309,1.0600000097469309
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,96,320_PV_1,320,true,false,0,0,0,0,0,0,0,0,1,0.99151491274027403,0.99151491274027403
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,97,314_PV_1,314,true,false,0,0,0,0,0,0,0,0,1.05,0.97505246316373917,0.97505246316373917
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,98,314_PV_2,314,true,false,0,0,0,0,0,0,0,0,1.05,0.97505246316373917,0.97505246316373917
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,99,313_PV_1,313,true,false,0,0,0,0,0,0,0,0,1,0.98108900206334115,0.98108900206334115
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,100,314_PV_3,314,true,false,0,0,0,0,0,0,0,0,1.05,0.97505246316373917,0.97505246316373917
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,101,314_PV_4,314,true,false,0,0,0,0,0,0,0,0,1.05,0.97505246316373917,0.97505246316373917
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,102,313_PV_2,313,true,false,0,0,0,0,0,0,0,0,1,0.98108900206334115,0.98108900206334115
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,103,310_PV_1,310,true,false,0,0,0,0,0,0,0,0,1,1.0242779566629405,1.0242779566629405
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,104,324_PV_1,324,true,false,0,0,0,0,0,0,0,0,1,1.0142905648584124,1.0142905648584124
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,105,312_PV_1,312,true,false,0,0,0,0,0,0,0,0,1,0.98638645349309928,0.98638645349309928
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,106,310_PV_2,310,true,false,0,0,0,0,0,0,0,0,1,1.0242779566629405,1.0242779566629405
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,107,324_PV_2,324,true,false,0,0,0,0,0,0,0,0,1,1.0142905648584124,1.0142905648584124
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,108,324_PV_3,324,true,false,0,0,0,0,0,0,0,0,1,1.0142905648584124,1.0142905648584124
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,109,113_PV_1,113,true,false,0,0,0,0,0,0,0,0,1,0.95532235783388497,0.95532235783388497
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,110,319_PV_1,319,true,false,0,0,0,0,0,0,0,0,1,0.99696361665418964,0.99696361665418964
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,111,215_PV_1,215,true,false,0,0,0,0,0,0,0,0,1.0437000000000001,0.97331683472560393,0.97331683472560393
voltage_plus_0p01_source,1,2020-01-01T01:00:00+00:00,112,102_PV_1,102,true,false,0,0,0,0,0,0,0,0,1.0467,0.97959120258295551,0.97959120258295551
