hour_index,timestamp,mode,bus,bus_type,pd_mw,qd_mvar,gs_mw_at_1pu,bs_mvar_at_1pu,vm_pu,va_degree,p_balance_residual_mw,q_balance_residual_mvar
17,2020-01-01T17:00:00+00:00,distributed_committable,320,1,84.833913308,17.231888641,0,0,1.019658131,-34.356659282,-0,-0.000000001
17,2020-01-01T17:00:00+00:00,distributed_committable,321,2,0,0,0,0,1.049999995,-28.676848921,0,0
17,2020-01-01T17:00:00+00:00,distributed_committable,322,2,0,0,0,0,1.049999979,-26.689733531,0,0
17,2020-01-01T17:00:00+00:00,distributed_committable,323,1,0,0,0,0,1.018179929,-33.845646657,0.000000005,-0
17,2020-01-01T17:00:00+00:00,distributed_committable,324,1,0,0,0,0,1.013917222,-37.688193736,-0,0
17,2020-01-01T17:00:00+00:00,distributed_committable,325,1,0,0,0,0,1.010786303,-31.864761374,-0.000000067,0.000000023
18,2020-01-01T18:00:00+00:00,distributed_committable,101,2,47.97476496,9.772637307,0,0,1.020697159,-9.016892663,0,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,102,2,43.088446307,8.884215733,0,0,1.020688612,-8.984888011,0,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,103,1,79.9579416,16.435799107,0,0,1.018068509,-13.845830175,-0.000000004,-0.000000001
18,2020-01-01T18:00:00+00:00,distributed_committable,104,1,32.871598213,6.6631618,0,0,1.01557278,-12.931026671,-0,0
18,2020-01-01T18:00:00+00:00,distributed_committable,105,1,31.538965853,6.218951013,0,0,1.028839051,-12.495164505,-0,0
18,2020-01-01T18:00:00+00:00,distributed_committable,106,1,60.412666987,12.437902027,0,-100,1.041592961,-14.836406881,-0,0
18,2020-01-01T18:00:00+00:00,distributed_committable,107,3,55.526348333,11.105269667,0,0,1.034182301,-11.27673,0.000000008,-0.000000135
18,2020-01-01T18:00:00+00:00,distributed_committable,108,1,75.96004452,15.547377533,0,0,1.024887417,-14.015756396,-0.000000024,0.000000003
18,2020-01-01T18:00:00+00:00,distributed_committable,109,1,77.736887667,15.99158832,0,0,1.025965123,-14.314898063,-0.000000007,0.000000001
18,2020-01-01T18:00:00+00:00,distributed_committable,110,1,86.6211034,17.768431467,0,0,1.05,-14.57100204,-0.000000005,0.000000001
18,2020-01-01T18:00:00+00:00,distributed_committable,111,1,0,0,0,0,1.009010537,-13.654469828,-0.000000015,0.000000001
18,2020-01-01T18:00:00+00:00,distributed_committable,112,1,0,0,0,0,1.014864491,-12.649359737,-0.000000014,0.000000001
18,2020-01-01T18:00:00+00:00,distributed_committable,113,1,17.715858466,23.98738248,0,0,1.012317418,-12.842113051,-0.000000115,0.000000002
18,2020-01-01T18:00:00+00:00,distributed_committable,114,2,86.176892613,17.32422068,0,0,0.99744842,-13.508437426,-0.000000011,0
18,2020-01-01T18:00:00+00:00,distributed_committable,115,2,140.814819373,28.429490347,0,0,1.025596511,-10.389642947,0.000000028,-0.000000346
18,2020-01-01T18:00:00+00:00,distributed_committable,116,1,44.421078667,8.884215733,0,0,1.021572211,-10.642800644,-0.000000024,0.000000001
18,2020-01-01T18:00:00+00:00,distributed_committable,117,1,0,0,0,0,1.033877498,-9.624965241,0.000000005,-0.000000001
18,2020-01-01T18:00:00+00:00,distributed_committable,118,1,147.92219196,30.206333493,0,0,1.037481127,-10.047160253,-0.000000013,0
18,2020-01-01T18:00:00+00:00,distributed_committable,119,1,80.402152387,16.435799107,0,0,1.016585625,-10.250537944,-0.000000007,0
18,2020-01-01T18:00:00+00:00,distributed_committable,120,1,56.858980693,11.549480453,0,0,1.015498685,-9.023762531,-0.000000002,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,121,2,0,0,0,0,1.046070938,-9.430889137,0.000000023,0.000000002
18,2020-01-01T18:00:00+00:00,distributed_committable,122,2,0,0,0,0,1.049999999,-2.415759209,-0.000000001,0
18,2020-01-01T18:00:00+00:00,distributed_committable,123,2,0,0,0,0,1.015974861,-7.998588316,-0.000000019,-0.000000001
18,2020-01-01T18:00:00+00:00,distributed_committable,124,1,0,0,0,0,1.016686676,-11.674221742,-0.000000008,0.000000001
18,2020-01-01T18:00:00+00:00,distributed_committable,201,2,54.127498813,11.02597198,0,0,1.028268367,-27.214516231,-0.000000003,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,202,2,48.614512822,10.023610891,0,0,1.029204303,-26.887714977,0.000000001,0.000000001
18,2020-01-01T18:00:00+00:00,distributed_committable,203,1,90.212498021,18.543680149,0,0,1.012699138,-22.118970684,-0.000000039,0.000000004
18,2020-01-01T18:00:00+00:00,distributed_committable,204,1,37.087360298,7.517708168,0,0,1.0159875,-28.268743284,-0,0
18,2020-01-01T18:00:00+00:00,distributed_committable,205,1,35.583818664,7.016527624,0,0,1.032926722,-29.059520811,-0,0
18,2020-01-01T18:00:00+00:00,distributed_committable,206,1,68.16055406,14.033055248,0,-100,1.043070059,-30.500367149,-0,0
18,2020-01-01T18:00:00+00:00,distributed_committable,207,1,62.64756807,12.529513614,0,0,0.953038182,-37.291283867,-0,0
18,2020-01-01T18:00:00+00:00,distributed_committable,208,1,85.70187312,17.54131906,0,0,0.971829265,-35.043032417,-0,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,209,1,87.706595298,18.042499604,0,0,1.0198234,-27.341555453,-0.000000005,0.000000001
18,2020-01-01T18:00:00+00:00,distributed_committable,210,1,97.730206189,20.047221782,0,0,1.049999999,-29.332185149,0.000000001,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,211,1,0,0,0,0,1.013976994,-24.94410002,0.000000001,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,212,1,0,0,0,0,1.016691659,-24.241647407,-0.000000001,0
18,2020-01-01T18:00:00+00:00,distributed_committable,213,1,132.812844309,27.063749406,0,0,1.015670931,-23.963037934,-0.000000003,0
18,2020-01-01T18:00:00+00:00,distributed_committable,214,2,97.229025645,19.546041238,0,0,1.019092656,-22.39419986,-0.000000019,0.00000002
18,2020-01-01T18:00:00+00:00,distributed_committable,215,2,158.874232626,32.075554852,0,0,1.01324222,-15.302755182,-0.000000424,-0.000015286
18,2020-01-01T18:00:00+00:00,distributed_committable,216,2,50.118054456,10.023610891,0,0,1.021541371,-15.588964052,-0.000000889,-0.000002194
18,2020-01-01T18:00:00+00:00,distributed_committable,217,1,0,0,0,0,1.01907736,-13.589271287,0.000000004,-0.000000001
18,2020-01-01T18:00:00+00:00,distributed_committable,218,1,166.893121339,34.08027703,0,0,1.016291263,-13.770328523,-0.000000036,0
18,2020-01-01T18:00:00+00:00,distributed_committable,219,1,90.713678566,18.543680149,0,0,1.030464646,-16.373500007,-0.000000016,0.000000001
18,2020-01-01T18:00:00+00:00,distributed_committable,220,1,64.151109704,13.030694159,0,0,1.041964792,-16.080908158,-0.000000004,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,221,2,0,0,0,0,1.019854359,-12.764441192,-0.000000582,-0.000001659
18,2020-01-01T18:00:00+00:00,distributed_committable,222,2,0,0,0,0,1.022182085,-11.821597005,0.000000015,-0.000000011
18,2020-01-01T18:00:00+00:00,distributed_committable,223,2,0,0,0,0,1.049203161,-15.55589793,0.000000012,0
18,2020-01-01T18:00:00+00:00,distributed_committable,224,1,0,0,0,0,1.004260461,-17.878636488,-0.000000149,0.000000022
18,2020-01-01T18:00:00+00:00,distributed_committable,301,1,70.485289465,14.358114521,0,0,1.016811789,-54.982013751,-0,0
18,2020-01-01T18:00:00+00:00,distributed_committable,302,1,63.306232205,13.052831382,0,0,1.017187343,-55.2039037,-0,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,303,1,117.475482442,24.147738058,0,0,1.021227354,-44.662895904,-0,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,304,1,48.295476115,9.789623537,0,0,1.00906594,-52.894263903,-0,0
18,2020-01-01T18:00:00+00:00,distributed_committable,305,1,46.337551408,9.136981968,0,0,1.024525724,-54.286029451,-0,0
18,2020-01-01T18:00:00+00:00,distributed_committable,306,1,88.759253401,18.273963935,0,-100,1.035993723,-54.609493953,-0,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,307,2,81.58019614,16.316039228,0,0,0.976069736,-58.810642105,0,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,308,1,111.60170832,22.842454919,0,0,0.981877618,-57.096833541,0,0
18,2020-01-01T18:00:00+00:00,distributed_committable,309,1,114.212274596,23.495096488,0,0,1.02609146,-48.334859325,0,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,310,1,127.265105979,26.105662765,0,0,1.05,-51.497669809,0,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,311,1,0,0,0,0,1.028336967,-43.601986873,-0,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,312,1,0,0,0,0,1.015454252,-43.014188619,-0,0
18,2020-01-01T18:00:00+00:00,distributed_committable,313,2,172.950015818,35.242644733,0,0,1.039817528,-39.949341599,-0,-0.000000001
18,2020-01-01T18:00:00+00:00,distributed_committable,314,2,126.61246441,25.453021196,0,0,1.048083678,-40.700372842,-0,-0.000000001
18,2020-01-01T18:00:00+00:00,distributed_committable,315,1,206.887377412,41.769060424,0,0,1.030794187,-32.176292515,0,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,316,2,165.264156913,13.052831382,0,0,1.035352769,-32.375200732,-0,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,317,1,0,0,0,0,1.044137949,-26.844439571,0,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,318,1,217.329642518,44.3796267,0,0,1.042836291,-27.004038119,-0.000000008,0
18,2020-01-01T18:00:00+00:00,distributed_committable,319,1,118.128124011,24.147738058,0,0,1.022366389,-33.820713017,-0,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,320,1,83.538120848,16.968680797,0,0,1.016903829,-33.818534102,-0,0
18,2020-01-01T18:00:00+00:00,distributed_committable,321,2,0,0,0,0,1.049999999,-27.111627237,-0,0
18,2020-01-01T18:00:00+00:00,distributed_committable,322,2,0,0,0,0,1.049999998,-24.135964097,-0,0
18,2020-01-01T18:00:00+00:00,distributed_committable,323,1,0,0,0,0,1.01556046,-33.308625626,-0.000000001,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,324,1,0,0,0,0,1.011649248,-36.85942915,-0,-0
18,2020-01-01T18:00:00+00:00,distributed_committable,325,1,0,0,0,0,1.00804385,-31.321292249,-0.000000017,0.000000005
19,2020-01-01T19:00:00+00:00,reference_provider,101,2,47.186541322,9.612073232,0,0,1.021454489,-12.400046716,0.000000001,-0
19,2020-01-01T19:00:00+00:00,reference_provider,102,2,42.380504706,8.738248393,0,0,1.021418269,-12.376216328,0,-0
19,2020-01-01T19:00:00+00:00,reference_provider,103,1,78.644235537,16.165759527,0,0,1.019205508,-16.987341436,0,-0
19,2020-01-01T19:00:00+00:00,reference_provider,104,1,32.331519054,6.553686295,0,0,1.015980609,-16.36533461,-0,0
19,2020-01-01T19:00:00+00:00,reference_provider,105,1,31.020781795,6.116773875,0,0,1.029253511,-15.952030721,-0,0
19,2020-01-01T19:00:00+00:00,reference_provider,106,1,59.420089072,12.23354775,0,-100,1.041912053,-18.330172112,-0,0
19,2020-01-01T19:00:00+00:00,reference_provider,107,3,54.614052456,10.922810491,0,0,1.049999993,-11.27673,-0.000000001,-0
19,2020-01-01T19:00:00+00:00,reference_provider,108,1,74.71202376,15.291934688,0,0,1.032913839,-15.451370274,0,-0
19,2020-01-01T19:00:00+00:00,reference_provider,109,1,76.459673439,15.728847107,0,0,1.025921029,-17.816487103,-0,0
19,2020-01-01T19:00:00+00:00,reference_provider,110,1,85.197921832,17.476496786,0,0,1.049999999,-18.128124248,-0,-0
19,2020-01-01T19:00:00+00:00,reference_provider,111,1,0,0,0,0,1.009025095,-17.704505529,-0.000000002,-0
19,2020-01-01T19:00:00+00:00,reference_provider,112,1,0,0,0,0,1.015048967,-17.069172743,-0,-0
19,2020-01-01T19:00:00+00:00,reference_provider,113,1,85.811791851,23.593270661,0,0,1.011011204,-17.998341068,-0.000000002,-0
19,2020-01-01T19:00:00+00:00,reference_provider,114,2,84.761009412,17.039584366,0,0,0.997565561,-17.107271967,-0.000000005,-0
19,2020-01-01T19:00:00+00:00,reference_provider,115,2,138.501237029,27.962394858,0,0,1.026252135,-13.077989238,-0.000001835,-0.000002564
19,2020-01-01T19:00:00+00:00,reference_provider,116,1,43.691241965,8.738248393,0,0,1.021849344,-13.664245298,-0.00000037,0.000000024
19,2020-01-01T19:00:00+00:00,reference_provider,117,1,0,0,0,0,1.034569428,-12.002214133,-0.000000369,0.000000019
19,2020-01-01T19:00:00+00:00,reference_provider,118,1,145.491835743,29.710044536,0,0,1.039141095,-12.237827338,-0.0000009,0.000000013
19,2020-01-01T19:00:00+00:00,reference_provider,119,1,79.081147956,16.165759527,0,0,1.016433953,-14.097207736,-0.000000005,-0
19,2020-01-01T19:00:00+00:00,reference_provider,120,1,55.924789715,11.359722911,0,0,1.014767347,-13.605912676,-0.000000003,-0
19,2020-01-01T19:00:00+00:00,reference_provider,121,2,0,0,0,0,1.048450011,-11.469399104,0.000001621,-0.000023582
19,2020-01-01T19:00:00+00:00,reference_provider,122,2,0,0,0,0,1.049999994,-3.629260767,-0.000000032,-0.000000001
19,2020-01-01T19:00:00+00:00,reference_provider,123,2,0,0,0,0,1.014600302,-12.99031218,-0.000000001,-0
19,2020-01-01T19:00:00+00:00,reference_provider,124,1,0,0,0,0,1.017189453,-14.535144333,-0.000000004,0
19,2020-01-01T19:00:00+00:00,reference_provider,201,2,53.311506366,10.859751297,0,0,1.028191939,-31.879797308,-0.000000082,-0.000001059
19,2020-01-01T19:00:00+00:00,reference_provider,202,2,47.881630718,9.872501179,0,0,1.029286305,-31.662526995,-0.000000199,-0.000000388
19,2020-01-01T19:00:00+00:00,reference_provider,203,1,88.852510611,18.264127181,0,0,1.011728871,-25.647807208,-0.000000009,0
19,2020-01-01T19:00:00+00:00,reference_provider,204,1,36.528254362,7.404375884,0,0,1.015681805,-32.679113164,-0.000000002,0
19,2020-01-01T19:00:00+00:00,reference_provider,205,1,35.047379185,6.910750825,0,0,1.033043646,-33.541993045,-0.000000014,0.000000002
19,2020-01-01T19:00:00+00:00,reference_provider,206,1,67.133008017,13.821501651,0,-100,1.043414812,-34.903782623,-0.000000002,0
19,2020-01-01T19:00:00+00:00,reference_provider,207,1,61.703132368,12.340626474,0,0,0.954106316,-41.382500171,-0,0
19,2020-01-01T19:00:00+00:00,reference_provider,208,1,84.40988508,17.276877063,0,0,0.972572466,-39.172198055,-0,0
19,2020-01-01T19:00:00+00:00,reference_provider,209,1,86.384385316,17.770502122,0,0,1.018918284,-31.47966025,-0,0
19,2020-01-01T19:00:00+00:00,reference_provider,210,1,96.256886495,19.745002358,0,0,1.049999996,-33.652997056,-0.000000005,0.000000001
19,2020-01-01T19:00:00+00:00,reference_provider,211,1,0,0,0,0,1.013849431,-29.32285783,-0.000000002,0
19,2020-01-01T19:00:00+00:00,reference_provider,212,1,0,0,0,0,1.014995923,-28.398400875,-0.000000001,0
19,2020-01-01T19:00:00+00:00,reference_provider,213,1,130.810640621,26.655753183,0,0,1.014104705,-28.139434453,-0.000000001,0
19,2020-01-01T19:00:00+00:00,reference_provider,214,2,95.763261436,19.251377299,0,0,1.020001157,-27.097926628,0,-0.000000025
19,2020-01-01T19:00:00+00:00,reference_provider,215,2,156.479143686,31.592003773,0,0,1.014050353,-20.608588643,-0.000000001,-0.000000006
19,2020-01-01T19:00:00+00:00,reference_provider,216,2,49.362505895,9.872501179,0,0,1.020892129,-20.782557048,0.000000002,-0
19,2020-01-01T19:00:00+00:00,reference_provider,217,1,0,0,0,0,1.018210227,-19.039975636,-0.000000002,-0
19,2020-01-01T19:00:00+00:00,reference_provider,218,1,164.377144629,33.566504008,0,0,1.015378364,-19.417657879,-0,0
19,2020-01-01T19:00:00+00:00,reference_provider,219,1,89.346135669,18.264127181,0,0,1.028582618,-21.002794931,0.000000001,-0
19,2020-01-01T19:00:00+00:00,reference_provider,220,1,63.184007545,12.834251533,0,0,1.03889365,-20.239981462,-0,-0
19,2020-01-01T19:00:00+00:00,reference_provider,221,2,0,0,0,0,1.018850472,-18.609103224,-0,-0
19,2020-01-01T19:00:00+00:00,reference_provider,222,2,0,0,0,0,1.021534357,-17.483981344,-0,-0.000000001
19,2020-01-01T19:00:00+00:00,reference_provider,223,2,0,0,0,0,1.045600336,-19.462725653,0.000000014,-0.00000001
19,2020-01-01T19:00:00+00:00,reference_provider,224,1,0,0,0,0,1.005966105,-22.505440593,-0,-0
19,2020-01-01T19:00:00+00:00,reference_provider,301,1,68.110724463,13.874406835,0,0,1.018314607,-53.327112285,-0.000000008,0.000000001
19,2020-01-01T19:00:00+00:00,reference_provider,302,1,61.173521046,12.613097123,0,0,1.018735927,-53.555103155,-0.000000001,-0
19,2020-01-01T19:00:00+00:00,reference_provider,303,1,113.517874105,23.334229677,0,0,1.020789829,-42.892251366,-0.000000047,-0.000000013
19,2020-01-01T19:00:00+00:00,reference_provider,304,1,46.668459354,9.459822842,0,0,1.009865066,-51.353408012,-0,0
19,2020-01-01T19:00:00+00:00,reference_provider,305,1,44.776494786,8.829167986,0,0,1.025695622,-52.744851982,-0.000000001,0
19,2020-01-01T19:00:00+00:00,reference_provider,306,1,85.769060435,17.658335972,0,-100,1.037068907,-53.11262542,-0.000000001,0
19,2020-01-01T19:00:00+00:00,reference_provider,307,2,78.831857018,15.766371404,0,0,0.971842464,-58.227636723,-0,-0
19,2020-01-01T19:00:00+00:00,reference_provider,308,1,107.8419804,22.072919965,0,0,0.979339784,-56.101305641,-0,0
19,2020-01-01T19:00:00+00:00,reference_provider,309,1,110.364599825,22.703574821,0,0,1.025177821,-46.966153339,-0.000000028,-0
19,2020-01-01T19:00:00+00:00,reference_provider,310,1,122.977696947,25.226194246,0,0,1.049999999,-50.141497094,-0.000000009,0.000000001
19,2020-01-01T19:00:00+00:00,reference_provider,311,1,0,0,0,0,1.027049959,-42.262643307,-0.000002758,0.000000334
19,2020-01-01T19:00:00+00:00,reference_provider,312,1,0,0,0,0,1.014345184,-42.028985451,-0.000000643,0.000000066
19,2020-01-01T19:00:00+00:00,reference_provider,313,2,167.123536877,34.055362232,0,0,1.03388871,-39.444002189,0.000000107,-0.000013237
19,2020-01-01T19:00:00+00:00,reference_provider,314,2,122.347042091,24.595539389,0,0,1.04984183,-38.648223671,-0.000000621,-0.000026088
19,2020-01-01T19:00:00+00:00,reference_provider,315,1,199.917589396,40.361910793,0,0,1.031871988,-29.473488761,-0.000000054,-0.00000001
19,2020-01-01T19:00:00+00:00,reference_provider,316,2,93.035484971,12.613097123,0,0,1.037239012,-29.444419512,0.000000813,-0.000000037
19,2020-01-01T19:00:00+00:00,reference_provider,317,1,0,0,0,0,1.047688129,-23.22682855,0.000000181,-0.000000013
19,2020-01-01T19:00:00+00:00,reference_provider,318,1,210.008067095,42.884530218,0,0,1.045152647,-24.389752294,-0.000000072,0
19,2020-01-01T19:00:00+00:00,reference_provider,319,1,114.148528961,23.334229677,0,0,1.024804605,-31.611470573,-0.000000337,-0.000000038
19,2020-01-01T19:00:00+00:00,reference_provider,320,1,80.723821586,16.39702626,0,0,1.020034064,-32.294110278,-0.000000186,-0.000000028
19,2020-01-01T19:00:00+00:00,reference_provider,321,2,0,0,0,0,1.049999997,-24.670661472,-0.000000007,0.000000001
19,2020-01-01T19:00:00+00:00,reference_provider,322,2,0,0,0,0,1.049999992,-20.766495197,-0.000000012,0
19,2020-01-01T19:00:00+00:00,reference_provider,323,1,0,0,0,0,1.018881312,-32.183569013,-0.000000687,-0.000000052
19,2020-01-01T19:00:00+00:00,reference_provider,324,1,0,0,0,0,1.010836048,-34.499679308,-0.000000044,-0.000000003
19,2020-01-01T19:00:00+00:00,reference_provider,325,1,0,0,0,0,1.013473422,-30.445296984,-0.000001252,0.000000276
19,2020-01-01T19:00:00+00:00,distributed_committable,101,2,47.186541322,9.612073232,0,0,1.021730919,-7.894187495,-0,0
19,2020-01-01T19:00:00+00:00,distributed_committable,102,2,42.380504706,8.738248393,0,0,1.021651293,-7.88361006,-0,0
19,2020-01-01T19:00:00+00:00,distributed_committable,103,1,78.644235537,16.165759527,0,0,1.02046635,-12.055657297,-0.000000001,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,104,1,32.331519054,6.553686295,0,0,1.01606655,-11.909036169,-0,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,105,1,31.020781795,6.116773875,0,0,1.029316988,-11.531879274,-0,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,106,1,59.420089072,12.23354775,0,-100,1.041898981,-13.959684368,-0,0
19,2020-01-01T19:00:00+00:00,distributed_committable,107,3,54.614052456,10.922810491,0,0,1.036991775,-11.27673,-0.000000001,-0.000000001
19,2020-01-01T19:00:00+00:00,distributed_committable,108,1,74.71202376,15.291934688,0,0,1.026917824,-13.625056951,-0,0
19,2020-01-01T19:00:00+00:00,distributed_committable,109,1,76.459673439,15.728847107,0,0,1.025936524,-13.390597297,-0,0
19,2020-01-01T19:00:00+00:00,distributed_committable,110,1,85.197921832,17.476496786,0,0,1.049999998,-13.795300543,-0,0
19,2020-01-01T19:00:00+00:00,distributed_committable,111,1,0,0,0,0,1.008186624,-12.792713789,-0.000000001,0
19,2020-01-01T19:00:00+00:00,distributed_committable,112,1,0,0,0,0,1.013982482,-12.16814982,-0.000000001,0
19,2020-01-01T19:00:00+00:00,distributed_committable,113,1,85.811791851,23.593270661,0,0,1.010067583,-12.835510276,-0.000000009,0
19,2020-01-01T19:00:00+00:00,distributed_committable,114,2,84.761009412,17.039584366,0,0,0.997051933,-11.869354774,-0.000000003,0
19,2020-01-01T19:00:00+00:00,distributed_committable,115,2,138.501237029,27.962394858,0,0,1.027576895,-7.318023273,-0.000000009,0.000000016
19,2020-01-01T19:00:00+00:00,distributed_committable,116,1,43.691241965,8.738248393,0,0,1.022165739,-7.974742213,-0.000000007,0
19,2020-01-01T19:00:00+00:00,distributed_committable,117,1,0,0,0,0,1.03445304,-6.187504313,0,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,118,1,145.491835743,29.710044536,0,0,1.038863748,-6.365178614,-0.000000011,0
19,2020-01-01T19:00:00+00:00,distributed_committable,119,1,79.081147956,16.165759527,0,0,1.016458032,-8.446531521,-0.000000003,0
19,2020-01-01T19:00:00+00:00,distributed_committable,120,1,55.924789715,11.359722911,0,0,1.014540227,-7.989331662,-0.000000001,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,121,2,0,0,0,0,1.048009412,-5.543465441,0.000000036,-0.000000163
19,2020-01-01T19:00:00+00:00,distributed_committable,122,2,0,0,0,0,1.04999999,2.253416901,0,0.000000001
19,2020-01-01T19:00:00+00:00,distributed_committable,123,2,0,0,0,0,1.014225661,-7.39215653,-0.000000001,0.000000001
19,2020-01-01T19:00:00+00:00,distributed_committable,124,1,0,0,0,0,1.01783763,-9.08836485,-0.000000002,0
19,2020-01-01T19:00:00+00:00,distributed_committable,201,2,53.311506366,10.859751297,0,0,1.029730359,-26.044914561,-0,-0.000000019
19,2020-01-01T19:00:00+00:00,distributed_committable,202,2,47.881630718,9.872501179,0,0,1.030597148,-25.727757169,-0.000000004,0
19,2020-01-01T19:00:00+00:00,distributed_committable,203,1,88.852510611,18.264127181,0,0,1.014784402,-21.360022043,-0.000000001,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,204,1,36.528254362,7.404375884,0,0,1.017098118,-26.973018857,-0,0
19,2020-01-01T19:00:00+00:00,distributed_committable,205,1,35.047379185,6.910750825,0,0,1.033828042,-27.722055432,-0,0
19,2020-01-01T19:00:00+00:00,distributed_committable,206,1,67.133008017,13.821501651,0,-100,1.043707692,-29.069338868,-0,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,207,1,61.703132368,12.340626474,0,0,0.954988253,-35.708583682,-0,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,208,1,84.40988508,17.276877063,0,0,0.973435136,-33.502267634,0,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,209,1,86.384385316,17.770502122,0,0,1.020393334,-25.968194386,-0,0
19,2020-01-01T19:00:00+00:00,distributed_committable,210,1,96.256886495,19.745002358,0,0,1.049999994,-27.851807799,0,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,211,1,0,0,0,0,1.012985042,-23.566116294,-0,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,212,1,0,0,0,0,1.014387832,-22.563769712,-0,0
19,2020-01-01T19:00:00+00:00,distributed_committable,213,1,130.810640621,26.655753183,0,0,1.01314167,-22.262725612,-0,0
19,2020-01-01T19:00:00+00:00,distributed_committable,214,2,95.763261436,19.251377299,0,0,1.017918086,-21.333354216,-0.000000001,0
19,2020-01-01T19:00:00+00:00,distributed_committable,215,2,156.479143686,31.592003773,0,0,1.012922288,-15.015509294,-0.000000019,-0.000000821
19,2020-01-01T19:00:00+00:00,distributed_committable,216,2,49.362505895,9.872501179,0,0,1.019943404,-15.014191515,-0.000000048,-0.000000104
19,2020-01-01T19:00:00+00:00,distributed_committable,217,1,0,0,0,0,1.017582301,-13.321947326,0,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,218,1,164.377144629,33.566504008,0,0,1.01478768,-13.704563251,-0.000000001,0
19,2020-01-01T19:00:00+00:00,distributed_committable,219,1,89.346135669,18.264127181,0,0,1.027648589,-15.060040446,-0.000000001,0
19,2020-01-01T19:00:00+00:00,distributed_committable,220,1,63.184007545,12.834251533,0,0,1.037998713,-14.146640349,-0,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,221,2,0,0,0,0,1.018300449,-12.89919439,-0.000000031,-0.00000006
19,2020-01-01T19:00:00+00:00,distributed_committable,222,2,0,0,0,0,1.021078564,-11.770480079,0,0.000000001
19,2020-01-01T19:00:00+00:00,distributed_committable,223,2,0,0,0,0,1.044789714,-13.287308139,0.000000001,-0.000000002
19,2020-01-01T19:00:00+00:00,distributed_committable,224,1,0,0,0,0,1.005288428,-17.419560103,-0.000000007,0.000000001
19,2020-01-01T19:00:00+00:00,distributed_committable,301,1,68.110724463,13.874406835,0,0,1.018496477,-45.790082651,-0,0
19,2020-01-01T19:00:00+00:00,distributed_committable,302,1,61.173521046,12.613097123,0,0,1.018904058,-46.015432557,-0,0
19,2020-01-01T19:00:00+00:00,distributed_committable,303,1,113.517874105,23.334229677,0,0,1.021097236,-35.44253315,-0,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,304,1,46.668459354,9.459822842,0,0,1.010005614,-43.806288432,-0,0
19,2020-01-01T19:00:00+00:00,distributed_committable,305,1,44.776494786,8.829167986,0,0,1.025780223,-45.19123033,-0,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,306,1,85.769060435,17.658335972,0,-100,1.037107306,-45.549434456,-0,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,307,2,78.831857018,15.766371404,0,0,0.977747967,-49.820638904,0,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,308,1,107.8419804,22.072919965,0,0,0.983425664,-48.062736748,-0,0
19,2020-01-01T19:00:00+00:00,distributed_committable,309,1,110.364599825,22.703574821,0,0,1.025304365,-39.413553728,-0,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,310,1,122.977696947,25.226194246,0,0,1.049999998,-42.571230875,0,-0
19,2020-01-01T19:00:00+00:00,distributed_committable,311,1,0,0,0,0,1.025359933,-34.779204598,-0,0
19,2020-01-01T19:00:00+00:00,distributed_committable,312,1,0,0,0,0,1.013813987,-34.571405713,-0,0
19,2020-01-01T19:00:00+00:00,distributed_committable,313,2,167.123536877,34.055362232,0,0,1.031064102,-31.9354135,-0,-0.000000003
