planning_parameter_status,fixed_plan_parameter_status,service_parameter_status,quarter,layer,poi_load_basis,state,kind,element_index,response_mode,branch_rating,firm_capacity_mw,conditional_capacity_mw,total_capacity_mw,data_center_demand_mw,connected_demand_mw,firm_demand_mw,active_conditional_demand_mw,access_shortfall_mw,grid_curtailment_mw,firm_breach_mw,conditional_breach_mw,breach_diagnostics_enabled,poi_load_mw,service_floor_mw,call_limit_mw,service_balance_residual_mw,service_floor_violation_mw,call_limit_violation_mw,pre_response_call_violation_mw,max_balance_residual_mw,max_loading_fraction,max_loaded_branch_index,max_outaged_branch_flow_mw,max_outaged_generator_output_mw,max_generator_bound_violation_mw,max_corrective_response_violation_mw,constraints_satisfied,security_certified
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_9_sustained,generator,9,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,8.526512829121202e-13,0.8427285249859221,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_10_sustained,generator,10,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,8.526512829121202e-13,0.8427285249859221,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_11_sustained,generator,11,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.5011104298755527e-12,0.8480101232901079,22,0.0,0.0,0.0,1.4210854715202004e-14,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_12_sustained,generator,12,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,4.888534022029489e-12,0.7982454306061244,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_13_sustained,generator,13,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,3.979039320256561e-13,0.7987585263541777,11,0.0,0.0,0.0,1.4210854715202004e-14,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_15_sustained,generator,15,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,1.3642420526593924e-12,0.7968677612402655,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_16_sustained,generator,16,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,1.3642420526593924e-12,0.7968677612402655,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_17_sustained,generator,17,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,1.3642420526593924e-12,0.7968677612402655,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_18_sustained,generator,18,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,6.039613253960852e-13,0.8427511266359262,22,0.0,0.0,0.0,1.4210854715202004e-14,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_19_sustained,generator,19,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,4.661160346586257e-12,0.7976789563208132,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_20_sustained,generator,20,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,3.481659405224491e-13,0.7979989962334282,11,0.0,0.0,0.0,1.4210854715202004e-14,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_21_sustained,generator,21,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,5.897504706808832e-13,0.7956705802540128,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_22_sustained,generator,22,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,6.750155989720952e-13,0.7864143865704835,11,0.0,0.0,0.0,1.4210854715202004e-14,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_23_sustained,generator,23,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,5.400124791776761e-13,0.7856726686065274,11,0.0,0.0,0.0,1.4210854715202004e-14,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_24_sustained,generator,24,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,6.963318810448982e-13,0.7955584131122467,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_25_sustained,generator,25,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,6.963318810448982e-13,0.7955584131122467,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_26_sustained,generator,26,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,6.963318810448982e-13,0.7955584131122467,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_27_sustained,generator,27,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,3.481659405224491e-13,0.797374162905591,11,0.0,0.0,0.0,1.4210854715202004e-14,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_28_sustained,generator,28,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,3.481659405224491e-13,0.797374162905591,11,0.0,0.0,0.0,1.4210854715202004e-14,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_29_sustained,generator,29,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,6.963318810448982e-13,0.7955584131122467,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_30_sustained,generator,30,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,2.8421709430404007e-13,0.7972648555795951,11,0.0,0.0,0.0,1.4210854715202004e-14,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_31_sustained,generator,31,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,3.979039320256561e-13,0.7958741926028018,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q3,contract_counterfactual,full_contract_capacity_counterfactual,generator_32_sustained,generator,32,bounded,rate_a,175.0,75.0,250.0,250.0,250.0,175.0,75.0,0.0,0.0,0.0,0.0,False,250.0,175.0,75.0,0.0,0.0,0.0,0.0,8.810729923425242e-13,0.7971874560314511,11,0.0,0.0,0.0,1.4210854715202004e-14,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,base,base,,base,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.8189692756961795,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_0_immediate,branch,0,fixed,rate_c,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,2.3305801732931286e-12,0.6577329805128105,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_0_sustained,branch,0,bounded,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,3.126388037344441e-13,0.7957937656547402,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_1_immediate,branch,1,fixed,rate_c,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,1.2164491636212915e-11,0.6765515870489065,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_1_sustained,branch,1,bounded,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-12,0.746355195684033,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_2_immediate,branch,2,fixed,rate_c,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,4.320099833421409e-12,0.6571226114816313,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_2_sustained,branch,2,bounded,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,6.252776074688882e-13,0.7949609833312318,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_3_immediate,branch,3,fixed,rate_c,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,5.7980287238024175e-12,0.6549086848502366,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_3_sustained,branch,3,bounded,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,3.339550858072471e-13,0.7924220790656482,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_4_immediate,branch,4,fixed,rate_c,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,4.718003765447065e-12,0.6567058277569682,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_4_sustained,branch,4,bounded,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,6.821210263296962e-13,0.7241079668857986,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_5_immediate,branch,5,fixed,rate_c,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,1.9326762412674725e-12,0.6811212933397098,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_5_sustained,branch,5,bounded,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,1.9326762412674725e-12,0.8238418639431642,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_6_immediate,branch,6,fixed,rate_c,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,3.637978807091713e-12,0.8787721930520463,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_6_sustained,branch,6,bounded,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,1.0231815394945443e-12,0.7826166083059671,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_7_immediate,branch,7,fixed,rate_c,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,2.2168933355715126e-12,0.6521449124831651,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_7_sustained,branch,7,bounded,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,5.684341886080801e-13,0.718633122645819,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_8_immediate,branch,8,fixed,rate_c,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,5.9685589803848416e-12,0.6495478604481789,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_8_sustained,branch,8,bounded,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,3.979039320256561e-13,0.7148635259050563,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_9_immediate,branch,9,fixed,rate_c,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,1.6484591469634324e-12,0.6454992222327711,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_9_sustained,branch,9,bounded,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.7100997099805517,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_11_immediate,branch,11,fixed,rate_c,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,2.9558577807620168e-12,0.89625,12,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_11_sustained,branch,11,bounded,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,3.410605131648481e-13,1.0,12,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_12_immediate,branch,12,fixed,rate_c,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,5.343281372915953e-12,0.89625,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_12_sustained,branch,12,bounded,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,5.849187800777145e-11,1.0,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_13_immediate,branch,13,fixed,rate_c,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,1.8474111129762605e-12,0.5918414373325067,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_13_sustained,branch,13,bounded,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,2.5579538487363607e-13,0.6889815664842591,27,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_14_immediate,branch,14,fixed,rate_c,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,1.3642420526593924e-12,0.6707168633533883,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_14_sustained,branch,14,bounded,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,6.821210263296962e-13,0.8129623353846812,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_15_immediate,branch,15,fixed,rate_c,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,2.7853275241795927e-12,0.6013966343409884,11,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_15_sustained,branch,15,bounded,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,3.410605131648481e-13,0.8525685577394116,16,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_16_immediate,branch,16,fixed,rate_c,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,1.9326762412674725e-12,0.696173761389869,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_16_sustained,branch,16,bounded,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,8.739675649849232e-13,0.8437039231568515,15,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_17_immediate,branch,17,fixed,rate_c,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,5.002220859751105e-12,0.7218587150498718,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_17_sustained,branch,17,bounded,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,2.7284841053187847e-12,0.840988430610168,22,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_18_immediate,branch,18,fixed,rate_c,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-12,0.5616607151300733,6,0.0,0.0,0.0,0.0,True,False
synthetic_benchmark_not_site_evidence,synthetic_fixed_policy_mechanism_test_not_optimized,synthetic_mw_only_envelope_not_contract_evidence,q4,actual,actual_connected_demand,branch_18_sustained,branch,18,bounded,rate_a,175.0,75.0,250.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,False,125.0,125.0,0.0,0.0,0.0,0.0,0.0,3.609557097661309e-12,0.7531585785994303,6,0.0,0.0,0.0,0.0,True,False
