planning_parameter_status,connected_capacity_interpretation,quarter,state,kind,element_index,response_mode,branch_rating,project_commissioned,connected_capacity_mw,state_generation_cost_original_quadratic_evaluation_synthetic_units_per_hour,max_balance_residual_mw,max_loading_fraction,max_loaded_branch_index,outaged_branch_indices,max_outaged_branch_flow_mw,outaged_generator_indices,max_outaged_generator_output_mw,max_generator_lower_bound_violation_mw,max_generator_upper_bound_violation_mw,max_generator_bound_violation_mw,max_corrective_response_violation_mw,power_tolerance_mw,loading_tolerance_fraction,dc_constraints_satisfied,security_certified
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_22_sustained,branch,22,bounded,rate_a,True,200.0,56445.246430471336,5.9117155615240335e-12,0.8973541361021102,6,22,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_23_immediate,branch,23,fixed,rate_c,True,200.0,52282.85459616678,2.2737367544323206e-13,0.7283485504437113,27,23,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_23_sustained,branch,23,bounded,rate_a,True,200.0,63272.76741149724,3.979039320256561e-13,0.9464151119994332,27,23,0.0,,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_24_immediate,branch,24,fixed,rate_c,True,200.0,52282.85459616678,1.1368683772161603e-13,0.7390280219132974,27,24,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_24_sustained,branch,24,bounded,rate_a,True,200.0,50947.69081480001,3.410605131648481e-13,0.9205578474501065,27,24,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_25_immediate,branch,25,fixed,rate_c,True,200.0,52282.85459616678,8.526512829121202e-13,0.7390280219132984,27,25,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_25_sustained,branch,25,bounded,rate_a,True,200.0,53535.78404179202,9.663381206337363e-13,0.902940681738274,27,25,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_26_immediate,branch,26,fixed,rate_c,True,200.0,52282.85459616678,3.979039320256561e-13,0.8986741366779565,22,26,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_26_sustained,branch,26,bounded,rate_a,True,200.0,63540.07306389902,2.5011104298755527e-12,0.863597300392938,22,26,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_27_immediate,branch,27,fixed,rate_c,True,200.0,52282.85459616678,4.689582056016661e-13,0.7341157364340984,23,27,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_27_sustained,branch,27,bounded,rate_a,True,200.0,64441.79652008798,1.1368683772161603e-13,0.7043596950958598,11,27,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_28_immediate,branch,28,fixed,rate_c,True,200.0,52282.85459616678,6.821210263296962e-13,0.8227805767520445,22,28,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_28_sustained,branch,28,bounded,rate_a,True,200.0,56445.24643047101,1.2505552149377763e-12,0.8020567192796443,22,28,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_29_immediate,branch,29,fixed,rate_c,True,200.0,52282.85459616678,2.8421709430404007e-13,0.6624516815367565,22,29,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_29_sustained,branch,29,bounded,rate_a,True,200.0,63760.41205808052,1.1368683772161603e-13,0.7028098369900786,11,29,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_30_immediate,branch,30,fixed,rate_c,True,200.0,52282.85459616678,7.389644451905042e-13,0.6680332422550805,22,30,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_30_sustained,branch,30,bounded,rate_a,True,200.0,63425.5786057826,5.684341886080802e-14,0.7027368808024275,11,30,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_31_immediate,branch,31,fixed,rate_c,True,200.0,52282.85459616678,1.9895196601282805e-13,0.6695767804925071,22,31,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_31_sustained,branch,31,bounded,rate_a,True,200.0,56445.24643047144,7.958078640513122e-12,0.7335023108391732,22,31,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_32_immediate,branch,32,fixed,rate_c,True,200.0,52282.85459616678,2.8421709430404007e-13,0.6695767804925071,22,32,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_32_sustained,branch,32,bounded,rate_a,True,200.0,63522.63657517506,4.547473508864641e-13,0.7020684368354724,11,32,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_33_immediate,branch,33,fixed,rate_c,True,200.0,52282.85459616678,3.410605131648481e-13,0.6685206126218552,22,33,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_33_sustained,branch,33,bounded,rate_a,True,200.0,56445.246430472165,2.7057467377744615e-11,0.7202069407722904,22,33,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_34_immediate,branch,34,fixed,rate_c,True,200.0,52282.85459616678,3.979039320256561e-13,0.6685206126218555,22,34,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_34_sustained,branch,34,bounded,rate_a,True,200.0,56445.24643047092,3.126388037344441e-12,0.7202069407722934,22,34,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_35_immediate,branch,35,fixed,rate_c,True,200.0,52282.85459616678,2.2737367544323206e-13,0.6625824084699731,22,35,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_35_sustained,branch,35,bounded,rate_a,True,200.0,56445.246430471096,6.195932655828074e-12,0.7179001760479997,22,35,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_36_immediate,branch,36,fixed,rate_c,True,200.0,52282.85459616678,5.684341886080801e-13,0.6625824084699734,22,36,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_36_sustained,branch,36,bounded,rate_a,True,200.0,56445.24643047055,1.5347723092418164e-11,0.7179001760479952,22,36,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_37_immediate,branch,37,fixed,rate_c,True,200.0,52282.85459616678,3.979039320256561e-13,0.6722022078961555,22,37,0.0,,0.0,0.0,0.0,0.0,6.223217496881261e-10,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,branch_37_sustained,branch,37,bounded,rate_a,True,200.0,63619.74882942071,3.694822225952521e-13,0.7022990400369907,11,37,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_0_sustained,generator,0,bounded,rate_a,True,200.0,51866.61075154675,2.2737367544323206e-13,0.7988969946159362,22,,0.0,0,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_1_sustained,generator,1,bounded,rate_a,True,200.0,57287.79720248031,2.2737367544323206e-12,0.7061607850182873,11,,0.0,1,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_2_sustained,generator,2,bounded,rate_a,True,200.0,56752.266270097585,3.979039320256561e-13,0.733343783717498,22,,0.0,2,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_3_sustained,generator,3,bounded,rate_a,True,200.0,56752.26627009762,1.8189894035458565e-12,0.7333437837174972,22,,0.0,3,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_4_sustained,generator,4,bounded,rate_a,True,200.0,51866.61075154674,6.252776074688882e-13,0.7990162675078613,22,,0.0,4,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_5_sustained,generator,5,bounded,rate_a,True,200.0,54772.0507036361,2.7284841053187847e-12,0.7334295409116435,22,,0.0,5,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_6_sustained,generator,6,bounded,rate_a,True,200.0,62579.204167645126,1.7053025658242404e-11,0.7037377368039333,11,,0.0,6,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_7_sustained,generator,7,bounded,rate_a,True,200.0,62579.20416764504,5.684341886080801e-13,0.703737736803933,11,,0.0,7,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_8_sustained,generator,8,bounded,rate_a,True,200.0,55802.583013541065,6.252776074688882e-13,0.7522360557909229,11,,0.0,8,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_9_sustained,generator,9,bounded,rate_a,True,200.0,61177.73923138663,2.2737367544323206e-13,0.7488717801055943,11,,0.0,9,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_10_sustained,generator,10,bounded,rate_a,True,200.0,60022.21908911202,3.694822225952521e-13,0.7511050763453149,11,,0.0,10,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_11_sustained,generator,11,bounded,rate_a,True,200.0,54796.47566512571,3.694822225952521e-12,0.7543421869881284,22,,0.0,11,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,2.842170943040401e-14,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_12_sustained,generator,12,bounded,rate_a,True,200.0,55350.713502087805,2.8421709430404007e-13,0.7561706240361253,22,,0.0,12,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_13_sustained,generator,13,bounded,rate_a,True,200.0,54796.47566815255,3.979039320256561e-13,0.7531116754101917,22,,0.0,13,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_15_sustained,generator,15,bounded,rate_a,True,200.0,61353.93689334589,4.035882739117369e-12,0.712139156287064,22,,0.0,15,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_16_sustained,generator,16,bounded,rate_a,True,200.0,56342.10532452573,4.547473508864641e-13,0.7321540002677581,22,,0.0,16,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_17_sustained,generator,17,bounded,rate_a,True,200.0,56342.105324525684,2.8421709430404007e-13,0.7321540002677581,22,,0.0,17,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_18_sustained,generator,18,bounded,rate_a,True,200.0,53664.69675775524,3.410605131648481e-13,0.8120429399785516,22,,0.0,18,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_19_sustained,generator,19,bounded,rate_a,True,200.0,63173.54140024951,3.410605131648481e-13,0.7027701903477939,11,,0.0,19,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_20_sustained,generator,20,bounded,rate_a,True,200.0,58824.58298372769,5.115907697472721e-13,0.7041363489226654,11,,0.0,20,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_21_sustained,generator,21,bounded,rate_a,True,200.0,61290.53943435924,2.2737367544323206e-13,0.7051378072730322,27,,0.0,21,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_22_sustained,generator,22,bounded,rate_a,True,200.0,66656.0843087977,5.684341886080801e-13,0.6967914580537736,11,,0.0,22,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_23_sustained,generator,23,bounded,rate_a,True,200.0,66656.0843087977,4.831690603168681e-13,0.6958538870930093,11,,0.0,23,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_24_sustained,generator,24,bounded,rate_a,True,200.0,56354.02191094217,1.5347723092418164e-12,0.7792661258760114,22,,0.0,24,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_25_sustained,generator,25,bounded,rate_a,True,200.0,63197.38743950293,5.684341886080802e-14,0.7025275349060998,11,,0.0,25,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_26_sustained,generator,26,bounded,rate_a,True,200.0,58972.119769315395,2.2737367544323206e-13,0.7050659439172475,11,,0.0,26,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_27_sustained,generator,27,bounded,rate_a,True,200.0,63197.38743950293,1.1368683772161603e-13,0.7025275349061012,11,,0.0,27,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_28_sustained,generator,28,bounded,rate_a,True,200.0,58972.11976931538,2.8421709430404007e-13,0.7050659439172476,11,,0.0,28,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_29_sustained,generator,29,bounded,rate_a,True,200.0,62292.538154832844,1.1368683772161603e-13,0.7041758791127002,11,,0.0,29,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_30_sustained,generator,30,bounded,rate_a,True,200.0,56211.13131812053,9.094947017729282e-13,0.8239668002008184,22,,0.0,30,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_31_sustained,generator,31,bounded,rate_a,True,200.0,61290.53943435925,9.094947017729282e-13,0.7052527071841485,11,,0.0,31,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q3,generator_32_sustained,generator,32,bounded,rate_a,True,200.0,62589.370267198,9.094947017729282e-13,0.7489533095135041,22,,0.0,32,0.0,0.0,0.0,0.0,3.552713678800501e-15,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,base,base,,base,rate_a,True,250.0,54714.89258133493,2.2737367544323206e-13,0.8375101035818328,22,,0.0,,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_0_immediate,branch,0,fixed,rate_c,True,250.0,54714.89258133342,2.029310053330846e-11,0.6726606844618845,22,0,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_0_sustained,branch,0,bounded,rate_a,True,250.0,62292.58920483079,2.8990143619012088e-12,0.7943581763476052,11,0,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_1_immediate,branch,1,fixed,rate_c,True,250.0,54714.89258133342,1.978150976356119e-11,0.6920205013095087,22,1,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_1_sustained,branch,1,bounded,rate_a,True,250.0,58972.17276350692,7.673861546209082e-13,0.8171540894687954,11,1,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_2_immediate,branch,2,fixed,rate_c,True,250.0,54714.89258133342,1.9952040020143613e-11,0.6720844822869574,22,2,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_2_sustained,branch,2,bounded,rate_a,True,250.0,62288.70415314111,8.526512829121202e-13,0.8033988662121454,11,2,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_3_immediate,branch,3,fixed,rate_c,True,250.0,54714.89258133342,2.000888343900442e-11,0.6697549517749779,22,3,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_3_sustained,branch,3,bounded,rate_a,True,250.0,62288.70415314111,9.094947017729282e-13,0.8013113653144632,11,3,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_4_immediate,branch,4,fixed,rate_c,True,250.0,54714.89258133342,1.9667822925839573e-11,0.6716016569250576,22,4,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_4_sustained,branch,4,bounded,rate_a,True,250.0,58972.17276350636,7.617018127348274e-12,0.802635711342106,11,4,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_5_immediate,branch,5,fixed,rate_c,True,250.0,54714.89258133342,1.9952040020143613e-11,0.6979508332286714,22,5,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_5_sustained,branch,5,bounded,rate_a,True,250.0,58972.172763506926,2.2737367544323206e-13,0.781035914023721,11,5,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_6_immediate,branch,6,fixed,rate_c,True,250.0,54714.89258133342,2.091837814077735e-11,0.8986741141735416,22,6,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_6_sustained,branch,6,bounded,rate_a,True,250.0,59434.63032944932,3.979039320256561e-13,1.0,22,6,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_7_immediate,branch,7,fixed,rate_c,True,250.0,54714.89258133342,1.9326762412674725e-11,0.666991179407906,22,7,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_7_sustained,branch,7,bounded,rate_a,True,250.0,63197.437937544666,1.3073986337985843e-12,0.8289879463197799,11,7,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_8_immediate,branch,8,fixed,rate_c,True,250.0,54714.89258133342,1.9952040020143613e-11,0.6645097312535063,22,8,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_8_sustained,branch,8,bounded,rate_a,True,250.0,58972.17276350692,2.8421709430404007e-13,0.7812104067586386,11,8,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_9_immediate,branch,9,fixed,rate_c,True,250.0,54714.89258133342,1.9838353182421997e-11,0.6603950514008601,22,9,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_9_sustained,branch,9,bounded,rate_a,True,250.0,58972.172763506904,3.979039320256561e-13,0.7666182873102934,11,9,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_11_immediate,branch,11,fixed,rate_c,True,250.0,54714.89258133342,1.9667822925839573e-11,1.0000000000015608,12,11,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_11_sustained,branch,11,bounded,rate_a,True,250.0,68059.62516574378,3.296918293926865e-12,1.0,12,11,0.0,,0.0,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0,1e-06,1e-06,True,False
synthetic_benchmark_not_site_evidence,firm_connected_and_operating_demand_capped_by_quarter_request,q4,branch_12_immediate,branch,12,fixed,rate_c,True,250.0,54714.89258133342,1.9838353182421997e-11,1.0000000000015608,11,12,0.0,,0.0,0.0,0.0,0.0,6.764366844436154e-12,1e-06,1e-06,True,False
